bal_acc,macro_f1,benign_precision,attack_precision,benign_recall,attack_recall,benign_f1,attack_f1,benign_specificity,attack_rate,tn,fp,fn,tp,score_mean,score_p95,threshold,mode,rows,unseen_recall,experiment,variant,feature_set,train_file,final_ood_file,n_features
0.617699322982913,0.4798189832524563,0.4069399029758071,0.9998333045217692,0.9999251689933567,0.23547347697246931,0.5784626533995619,0.38117531310535074,0.9999251689933567,0.15447163000510225,360786,27,525797,161945,0.5163943767547607,0.8096503615379333,0.6060240963855421,final_ood,1048555,0.23547347697246931,full__compressed_plus_losses,full,compressed + losses,df_train_full.csv,df_test_full.csv,8
0.5,0.25601049548450083,0.3441049825712528,0.0,1.0,0.0,0.5120209909690017,0.0,1.0,0.0,360813,0,687742,0,0.2651398777961731,0.9476423859596252,0.9996622911870778,final_ood,1048555,0.0,full__compressed_only,full,compressed only,df_train_full.csv,df_test_full.csv,5
0.6183870126178765,0.4809370561521854,0.4073743281694594,0.999840407574502,0.9999279405121212,0.23684608472363183,0.5789018920087641,0.3829722202956068,0.9999279405121212,0.15537096289655764,360787,26,524853,162889,0.5162802934646606,0.7844216823577881,0.6060240963855421,final_ood,1048555,0.23684608472363183,full__full_dataset,full,full dataset,df_train_full.csv,df_test_full.csv,8
0.12224856170678625,0.13793197855617956,0.004411605448199734,0.31351969300059745,0.006435466571326421,0.23806165684224606,0.005234728659801252,0.2706292284525579,0.006435466571326421,0.4980339610225501,2322,358491,524017,163725,0.7053825259208679,0.9952502846717834,0.6555251062878583,final_ood,1048555,0.23806165684224606,no_time_adv__compressed_plus_losses,no_time_adv,compressed + losses,df_train_no_time_adv.csv,df_test_no_time_adv.csv,8
0.18991621463800382,0.19429678918062415,0.09314136215180999,0.3394149802154201,0.15096462710600783,0.2288678021699998,0.1152044736644519,0.2733891046967964,0.15096462710600783,0.4422705532852354,54470,306343,530340,157402,0.5339987277984619,0.6795250177383423,0.5983132530120482,final_ood,1048555,0.2288678021699998,no_student__compressed_plus_losses,no_student,compressed + losses,df_train_no_student.csv,df_test_no_student.csv,8
